conv_id,turn,speaker,prev_sentiment,curr_sentiment,prev_text,curr_text,shift_type
117,6,Rahul,positive,neutral,"Rahul, don't get too cheesy now! But, seriously, those walks were magical, especially when the waves splashed against our feet.","Oh, remember that water sports adventure we tried? Tujhe dar toh nahi lag raha tha?",positive → neutral
117,7,Ria,neutral,positive,"Oh, remember that water sports adventure we tried? Tujhe dar toh nahi lag raha tha?","Haan, initially I was a bit scared, but with you by my side, everything felt fearless! Wo jet ski ride and banana boat ride were so thrilling.",neutral → positive
1000,11,Nisha,positive,neutral,"Friend? Nisha, you mean so much more to me than just a friend.","Really, Rohan? What do you mean?",positive → neutral
1000,12,Rohan,neutral,positive,"Really, Rohan? What do you mean?","I mean, Nisha, I've been falling for you for a while now. And this trip, I want to confess my feelings for you.",neutral → positive
1000,14,Rohan,positive,neutral,"Oh, Rohan! I've been feeling the same way too. I've always enjoyed being with you.","Nisha, would you like to be more than just friends? Will you be my girlfriend?",positive → neutral
1000,15,Nisha,neutral,positive,"Nisha, would you like to be more than just friends? Will you be my girlfriend?","Yes, Rohan! I'd love to be your girlfriend. This trip just got even more special.",neutral → positive
1001,4,Anaya,negative,positive,Absolutely! I feel like a bird trapped in a cage sometimes.,"But you know, there are some benefits of having a curfew too. It helps in maintaining discipline.",negative → positive
1001,5,Aditya,positive,neutral,"But you know, there are some benefits of having a curfew too. It helps in maintaining discipline.","I agree, but don't you think they should trust us to make responsible choices?",positive → neutral
1001,6,Anaya,neutral,negative,"I agree, but don't you think they should trust us to make responsible choices?","True, but parents can be overprotective. They worry a lot about our well-being.",neutral → negative
1001,7,Aditya,negative,neutral,"True, but parents can be overprotective. They worry a lot about our well-being.","That's true, but we also need some space and freedom to grow and learn.",negative → neutral
1001,8,Anaya,neutral,positive,"That's true, but we also need some space and freedom to grow and learn.",You're absolutely right. It's important to strike a balance between freedom and responsibility.,neutral → positive
1001,9,Aditya,positive,neutral,You're absolutely right. It's important to strike a balance between freedom and responsibility.,Exactly! We should have the opportunity to prove ourselves and make our own decisions.,positive → neutral
1001,14,Anaya,neutral,positive,Maybe we could have an open conversation and explain our point of view calmly.,Good idea! We can discuss our aspirations and show them we can be responsible.,neutral → positive
1001,15,Aditya,positive,neutral,Good idea! We can discuss our aspirations and show them we can be responsible.,And we can promise to keep them informed about our whereabouts and not stay out too late.,positive → neutral
1001,17,Aditya,neutral,positive,That could work! We just need to make them understand that we're capable of making wise decisions.,"Absolutely! Once they see that, I'm sure they'll consider giving us more freedom.",neutral → positive
1001,19,Aditya,positive,negative,I hope so. It's essential for our personal growth and to gain their trust.,True. They need to understand that strict rules can sometimes backfire.,positive → negative
1001,21,Aditya,negative,neutral,Exactly! We need to show them that curfews may hinder our independence and creativity.,We should come up with a list of pros and cons to present to them. That might help them see things from our perspective.,negative → neutral
1001,22,Anaya,neutral,positive,We should come up with a list of pros and cons to present to them. That might help them see things from our perspective.,"That's a great idea, Aditya. It will demonstrate that we've thought this through.",neutral → positive
1002,17,Aayush,neutral,positive,"Matlab hai, hum saath saath iss stress ki fight karenge. Tere saath reh kar, tujhe zaroor support karungi.","Riya, tu sach mein amazing hai. Tujhse mil ke mujhe bahut achha laga.",neutral → positive
1002,18,Riya,positive,neutral,"Riya, tu sach mein amazing hai. Tujhse mil ke mujhe bahut achha laga.","Aayush, tu bhi bilkul kam nahi, ek bahut achhe insaan ho.",positive → neutral
1002,19,Aayush,neutral,positive,"Aayush, tu bhi bilkul kam nahi, ek bahut achhe insaan ho.","I'm really lucky to have you in my life, Riya.",neutral → positive
1002,20,Riya,positive,neutral,"I'm really lucky to have you in my life, Riya.","Aayush, main bhi tujhse bahut pyaar karti hoon.",positive → neutral
1002,23,Aayush,neutral,positive,"Aayush, aaj ke baad, hum saath stress ko face karenge aur pyaar se usse harayenge.","Ek saath khushi, pyaar aur support ke saath. I'm looking forward to it, Riya.",neutral → positive
1002,24,Riya,positive,neutral,"Ek saath khushi, pyaar aur support ke saath. I'm looking forward to it, Riya.","Me too, Aayush. Humara aage ka safar bahut achha hoga. Hum dono khubsurat pal banayenge.",positive → neutral
1002,25,Aayush,neutral,positive,"Me too, Aayush. Humara aage ka safar bahut achha hoga. Hum dono khubsurat pal banayenge.","Riya, tu sach mein meri zindagi mein chamak layi hai. I love you.",neutral → positive
1003,16,Rohan,neutral,positive,"Nahi, wapas India nahi jaungi. Tumhare saath rehna hi hai, Rohan.","Wow, yeh toh best news hai! Abhi toh meri college life aur bhi colorful ho gayi.",neutral → positive
1003,17,Simran,positive,neutral,"Wow, yeh toh best news hai! Abhi toh meri college life aur bhi colorful ho gayi.","Haan, aur mujhe bhi lagta hai ki yeh sahi decision hai. Ab hum dono saath padhenge aur hamesha honge.",positive → neutral
1003,19,Simran,neutral,positive,"Thank you, Simran, tumne meri khwahish puri kar di. Ab hum dono milkar apne sapno ki duniya banayenge.","Haan, ab hum saath mein apne sapne sach karne ke liye ladenge. I'm so glad ki humne yeh discuss kiya.",neutral → positive
1003,20,Rohan,positive,neutral,"Haan, ab hum saath mein apne sapne sach karne ke liye ladenge. I'm so glad ki humne yeh discuss kiya.","Me too, Simran. Abhi toh college plans ke baad, hum aur bhi bhavishya ki planning kar sakte hai.",positive → neutral
1003,22,Rohan,neutral,positive,"Absolutely, Rohan. Abhi toh yeh sirf shuruwat hai. Hamara pyaar aur sapne bahut aage tak jayenge.","Tumhare bina meri college life adhuri thi, lekin ab sab perfect ho gaya hai. I love you, Simran.",neutral → positive
1004,3,Simran,neutral,positive,"Sab kuch achha chal raha hai. By the way, have you heard about the latest virtual reality games?","Haan, VR games great hai. I recently played one and it was mind-blowing! Tujhe kaisa lagta hai?",neutral → positive
1004,4,Rohan,positive,neutral,"Haan, VR games great hai. I recently played one and it was mind-blowing! Tujhe kaisa lagta hai?","Mujhe bhi bahut pasand hai VR games. Isse toh lagta hai ki hum real world mein hai, kya experience hai!",positive → neutral
1004,11,Simran,neutral,positive,Mujhe toh lagta hai hume AI ka sahi tarika se istemal karna chahiye. It can help us in decision-making without controlling us completely.,That's a relief! Aur tere thoughts technology ke future ke baare mein kya hai?,neutral → positive
1004,12,Rohan,positive,neutral,That's a relief! Aur tere thoughts technology ke future ke baare mein kya hai?,"Technology ka future bahut bright hai. Aur hum toh yahan baat kar rahe hain, it seems like we're living in the future already!",positive → neutral
1004,14,Rohan,neutral,positive,"Haha, sahi baat hai! BTW, tu toh tech ke baare mein bahut knowledgeable lagte ho, mujhe kuch aur naye gadgets ke baare mein batao.","Of course, I'd love to! Have you heard about the latest smartwatches? They can track your fitness, play music, and even answer calls!",neutral → positive
1004,19,Simran,positive,neutral,"Thanks, Simran! Waise, tujhe tech se related kuch aur puchna hai? I'm here to help!","Hmmm, abhi ke liye kaafi hai. Aur waise bhi, main tujhse aur kuch discuss karna chahti hoon.",positive → neutral
1004,24,Rohan,neutral,positive,"Hmm, shayad kuch help kar sakte hain. Waise, aaj raat mere saath dinner par chalenge?","Wow, that sounds perfect! I can't wait! Dinner ke baad aur bhi kuch romantic moments create karenge, virtual ya real, doesn't matter!",neutral → positive
1005,10,Rahul,neutral,positive,"Haan Rahul, bilkul. Mai bhi hamesha tere saath rehna chahti hu. Tum mere dil ki dharti pe khaman dhokle ki tarah bas gaye ho.","Priya, tumhara pyaar toh mere dil ko bhi chhu gaya hai. Tum hai meri life ka special ingredient, jiske bina mere din adhoore hote hai. I love you!",neutral → positive
1006,1,Deepika,positive,neutral,"Arey, Deepika! Suno, aaj maine ek amazing app discover kiya hai. It's called Todoist!","Oh, really? Todoist kaisa hai, Rishi?",positive → neutral
1006,7,Deepika,neutral,positive,"Zaroor, Deepika! Trello bhi ek acchi option hai. Trello ke through, you can create boards, lists, and cards to organize your tasks. Tum apne assignments, notes, aur deadlines sab ek jagah pe manage kar sakti ho.","Thank you, Rishi! Tumne bahut helpful apps share kiye. Ab mujhe bhi kuch recommend karna hai.",neutral → positive
1006,8,Rishi,positive,neutral,"Thank you, Rishi! Tumne bahut helpful apps share kiye. Ab mujhe bhi kuch recommend karna hai.","Zaroor, Deepika! Mere liye kaun sa app useful tha?",positive → neutral
1006,9,Deepika,neutral,positive,"Zaroor, Deepika! Mere liye kaun sa app useful tha?","Rishi, Mendeley ek best app hai research papers aur articles ke liye. It helps you organize and cite your sources. Bahut useful hai college projects me.",neutral → positive
1006,10,Rishi,positive,neutral,"Rishi, Mendeley ek best app hai research papers aur articles ke liye. It helps you organize and cite your sources. Bahut useful hai college projects me.","Wow, Deepika! Tum kitni informative ho. Ab mujhe bhi Mendeley try karna chaiye.",positive → neutral
1006,16,Rishi,neutral,positive,"Rishi, mujhe bahut acha lagega. Main bhi tumse bahut time spend karna chahti hoon.","Sach, Deepika? Yeh toh amazing news hai. Abhi mujhe aur zyada excite hone ki zaroorat hai!",neutral → positive
1006,17,Deepika,positive,neutral,"Sach, Deepika? Yeh toh amazing news hai. Abhi mujhe aur zyada excite hone ki zaroorat hai!","Rishi, yeh sirf shuruat hai. Humare saath bahut khoobsurat pal hai hamesha ke liye.",positive → neutral
1006,18,Rishi,neutral,positive,"Rishi, yeh sirf shuruat hai. Humare saath bahut khoobsurat pal hai hamesha ke liye.","Haan, Deepika. I can't wait for our first date. Yeh apps ke discussion se kuch aur zyada khoobsurat chize shuru ho rahi hai humare beech.",neutral → positive
1006,20,Rishi,positive,neutral,"Absolutely, Rishi. Ek simple topic se humari friendship aur connection itni deep ho gayi hai. I'm really looking forward to our date too.","Abhi se main date ke sapne dekhne laga hoon, Deepika. Aur I promise, humari date bhi productive hogi, just like the apps we discussed.",positive → neutral
1006,21,Deepika,neutral,positive,"Abhi se main date ke sapne dekhne laga hoon, Deepika. Aur I promise, humari date bhi productive hogi, just like the apps we discussed.","Haha, Rishi! You always manage to make me smile. I'm sure our date will be special and unforgettable.",neutral → positive
1007,2,Aman,neutral,positive,"Hey Aman! Haan, maine ek music class join kiya hai. Aur tu?","Awesome! Main bhi ek painting class mein hoon. Kitna fun hota hai na, alag alag art forms explore karne mein.",neutral → positive
1007,3,Anu,positive,neutral,"Awesome! Main bhi ek painting class mein hoon. Kitna fun hota hai na, alag alag art forms explore karne mein.",Bilkul! Music sikhna aur gaana gaana mujhe bohot khushi deta hai. Tumhe koi specific art form ya music instrument pasand hai?,positive → neutral
1007,9,Anu,neutral,positive,"Painting mujhe inner peace aur self-expression deta hai. Har stroke ek kahaani sunata hai, colors ki boli hai woh.",Sounds so beautiful! Mujhe teri kuch paintings dekhni hai. Kya hum ek din art exhibition pe milke chal sakte hai?,neutral → positive
1007,10,Aman,positive,neutral,Sounds so beautiful! Mujhe teri kuch paintings dekhni hai. Kya hum ek din art exhibition pe milke chal sakte hai?,"Zaroor, ek art exhibition pe milna ek perfect idea hai. Wahan apni creativity ko share karke aur khush hokar.",positive → neutral
1008,1,Jiya,positive,neutral,"Hey Jiya, tujhe pata hai, I was thinking about something interesting today.","Kya baat hai, batao mujhe bhi.",positive → neutral
1008,15,Jiya,neutral,positive,"Jiya, tu bahut sahi kaha rahi hai. Tujhse baat karke mujhe kitna accha lag raha hai. Tum itni understanding ho aur mujhe bahut acha lagta hai jab hum baat karte hai.","Rohan, tujhse bhi mujhe bahut khushi milti hai. Tumhari baatein, tera sense of humor, aur tera care... everything makes me happy.",neutral → positive
1008,16,Rohan,positive,neutral,"Rohan, tujhse bhi mujhe bahut khushi milti hai. Tumhari baatein, tera sense of humor, aur tera care... everything makes me happy.","Jiya, humara connection kuch alag hai. Tujhe milke mujhe pyar ka ehsaas hota hai.",positive → neutral
1009,8,Rahul,neutral,negative,"Haan, Shruti aur Rohan ka toh kuch ho gaya hai. Shruti ko uski ex pasand aa gaya hai.",Kya? Oh no! Ab toh Rohan ka kya hoga? Bahut acche dost the dono.,neutral → negative
1009,9,Alisha,negative,neutral,Kya? Oh no! Ab toh Rohan ka kya hoga? Bahut acche dost the dono.,"Haan, par pata hai, Shruti ne mujhse share kiya ki Rohan usse phir se impress karne ki koshish kar raha hai.",negative → neutral
