conv_id,turn,speaker,text,clean_text,sentiment,sentiment_score
1003,7,Simran,"Haan, woh bhi toh hai. Par mujhe lagta hai ki humein apne comfort zone se bahar nikalna chahiye, life mein challenges face karne ke liye.",haan woh bhi toh hai par mujhe lagta hai ki humein apne comfort zone se bahar nikalna chahiye life mein challenges face karne ke liye,neutral,0.763
1003,8,Rohan,Tum bilkul sahi keh rahi ho. Life mein kuch alag karne ka ek alag hi maza hota hai.,tum bilkul sahi keh rahi ho life mein kuch alag karne ka ek alag hi maza hota hai,neutral,0.747
1003,9,Simran,"Exactly! Aur waise bhi, humari dosti toh hai. Agar hum alag-alag jagah padhenge, toh humara connection aur strong ho jayega.",exactly aur waise bhi humari dosti toh hai agar hum alagalag jagah padhenge toh humara connection aur strong ho jayega,neutral,0.799
1003,10,Rohan,Wo toh hai. Lekin main tumhara best friend hoke bhi itna door rehna nahi chahta. Tumhe miss karunga.,wo toh hai lekin main tumhara best friend hoke bhi itna door rehna nahi chahta tumhe miss karunga,neutral,0.744
1003,11,Simran,"Aww, Rohan! Tum bhi na, kitna sweet ho. Don't worry, hum hamesha connected rahenge. Aur fir, hum vacations pe mil sakte hai, right?",aww rohan tum bhi na kitna sweet ho dont worry hum hamesha connected rahenge aur fir hum vacations pe mil sakte hai right,neutral,0.588
1003,12,Rohan,"Haan, vacations pe toh hum zarur milenge. Lekin phir bhi, yeh dil nahi maanta ki hum dono alag ho. Tum mere liye khaas ho, Simran.",haan vacations pe toh hum zarur milenge lekin phir bhi yeh dil nahi maanta ki hum dono alag ho tum mere liye khaas ho simran,neutral,0.825
1003,13,Simran,"Rohan, tum bhi mere liye bahut khaas ho. Tumhare saath rehke college life aur bhi exciting ho jayegi.",rohan tum bhi mere liye bahut khaas ho tumhare saath rehke college life aur bhi exciting ho jayegi,neutral,0.81
1003,14,Rohan,Sach? Toh tum wapas India nahi jaa rahi?,sach toh tum wapas india nahi jaa rahi,neutral,0.803
1003,15,Simran,"Nahi, wapas India nahi jaungi. Tumhare saath rehna hi hai, Rohan.",nahi wapas india nahi jaungi tumhare saath rehna hi hai rohan,neutral,0.789
1003,16,Rohan,"Wow, yeh toh best news hai! Abhi toh meri college life aur bhi colorful ho gayi.",wow yeh toh best news hai abhi toh meri college life aur bhi colorful ho gayi,positive,0.979
1003,17,Simran,"Haan, aur mujhe bhi lagta hai ki yeh sahi decision hai. Ab hum dono saath padhenge aur hamesha honge.",haan aur mujhe bhi lagta hai ki yeh sahi decision hai ab hum dono saath padhenge aur hamesha honge,neutral,0.813
1003,18,Rohan,"Thank you, Simran, tumne meri khwahish puri kar di. Ab hum dono milkar apne sapno ki duniya banayenge.",thank you simran tumne meri khwahish puri kar di ab hum dono milkar apne sapno ki duniya banayenge,neutral,0.516
1003,19,Simran,"Haan, ab hum saath mein apne sapne sach karne ke liye ladenge. I'm so glad ki humne yeh discuss kiya.",haan ab hum saath mein apne sapne sach karne ke liye ladenge im so glad ki humne yeh discuss kiya,positive,0.904
1003,20,Rohan,"Me too, Simran. Abhi toh college plans ke baad, hum aur bhi bhavishya ki planning kar sakte hai.",me too simran abhi toh college plans ke baad hum aur bhi bhavishya ki planning kar sakte hai,neutral,0.783
1003,21,Simran,"Absolutely, Rohan. Abhi toh yeh sirf shuruwat hai. Hamara pyaar aur sapne bahut aage tak jayenge.",absolutely rohan abhi toh yeh sirf shuruwat hai hamara pyaar aur sapne bahut aage tak jayenge,neutral,0.753
1003,22,Rohan,"Tumhare bina meri college life adhuri thi, lekin ab sab perfect ho gaya hai. I love you, Simran.",tumhare bina meri college life adhuri thi lekin ab sab perfect ho gaya hai i love you simran,positive,0.848
1004,0,Rohan,Hi Simran! Kaisi ho? Long time no see!,hi simran kaisi ho long time no see,neutral,0.765
1004,1,Simran,"Hey Rohan, main theek hoon, tere kaise chal rahe hain?",hey rohan main theek hoon tere kaise chal rahe hain,neutral,0.869
1004,2,Rohan,"Sab kuch achha chal raha hai. By the way, have you heard about the latest virtual reality games?",sab kuch achha chal raha hai by the way have you heard about the latest virtual reality games,neutral,0.884
1004,3,Simran,"Haan, VR games great hai. I recently played one and it was mind-blowing! Tujhe kaisa lagta hai?",haan vr games great hai i recently played one and it was mindblowing tujhe kaisa lagta hai,positive,0.983
1004,4,Rohan,"Mujhe bhi bahut pasand hai VR games. Isse toh lagta hai ki hum real world mein hai, kya experience hai!",mujhe bhi bahut pasand hai vr games isse toh lagta hai ki hum real world mein hai kya experience hai,neutral,0.801
1004,5,Simran,Sach mein! VR gaming ka future bright hai. Aur kya tujhe lagta hai AI ke baare mein?,sach mein vr gaming ka future bright hai aur kya tujhe lagta hai ai ke baare mein,neutral,0.709
1004,6,Rohan,"AI is the future, yaar! Itne advanced systems bana rahe hain, jinke through humara har kaam asaan ho jayega.",ai is the future yaar itne advanced systems bana rahe hain jinke through humara har kaam asaan ho jayega,neutral,0.673
1004,7,Simran,"True! But kya tuko nahi lagta AI humara privacy compromise kar sakta hai? I mean, data leak ho jaye toh?",true but kya tuko nahi lagta ai humara privacy compromise kar sakta hai i mean data leak ho jaye toh,neutral,0.544
1004,8,Rohan,"Haan, yeh sahi hai ki privacy ka concern hai. Lekin hume saamjhdari se use karna chahiye, taki humara data safe rahe.",haan yeh sahi hai ki privacy ka concern hai lekin hume saamjhdari se use karna chahiye taki humara data safe rahe,neutral,0.747
1004,9,Simran,"Hmm, that's a valid point. Par tuko lagta hai AI hamari zindagi ko easy karega ya humare decisions par control karega?",hmm thats a valid point par tuko lagta hai ai hamari zindagi ko easy karega ya humare decisions par control karega,neutral,0.791
1004,10,Rohan,Mujhe toh lagta hai hume AI ka sahi tarika se istemal karna chahiye. It can help us in decision-making without controlling us completely.,mujhe toh lagta hai hume ai ka sahi tarika se istemal karna chahiye it can help us in decisionmaking without controlling us completely,neutral,0.778
1004,11,Simran,That's a relief! Aur tere thoughts technology ke future ke baare mein kya hai?,thats a relief aur tere thoughts technology ke future ke baare mein kya hai,positive,0.701
1004,12,Rohan,"Technology ka future bahut bright hai. Aur hum toh yahan baat kar rahe hain, it seems like we're living in the future already!",technology ka future bahut bright hai aur hum toh yahan baat kar rahe hain it seems like were living in the future already,neutral,0.617
1004,13,Simran,"Haha, sahi baat hai! BTW, tu toh tech ke baare mein bahut knowledgeable lagte ho, mujhe kuch aur naye gadgets ke baare mein batao.",haha sahi baat hai btw tu toh tech ke baare mein bahut knowledgeable lagte ho mujhe kuch aur naye gadgets ke baare mein batao,neutral,0.695
1004,14,Rohan,"Of course, I'd love to! Have you heard about the latest smartwatches? They can track your fitness, play music, and even answer calls!",of course id love to have you heard about the latest smartwatches they can track your fitness play music and even answer calls,positive,0.928
1004,15,Simran,"Wah, that sounds amazing! Mujhe bhi ek smartwatch chahiye. Konsa brand suggest karoge?",wah that sounds amazing mujhe bhi ek smartwatch chahiye konsa brand suggest karoge,positive,0.971
1004,16,Rohan,"I would recommend the Apple Watch. It's sleek, stylish, and has incredible features. Plus, Apple products are always reliable.",i would recommend the apple watch its sleek stylish and has incredible features plus apple products are always reliable,positive,0.985
1004,17,Simran,"Wow, thanks for the suggestion, Rohan. Tujhe pata hai, tu really smart ho, tech ke baare mein itna jaante ho.",wow thanks for the suggestion rohan tujhe pata hai tu really smart ho tech ke baare mein itna jaante ho,positive,0.949
1004,18,Rohan,"Thanks, Simran! Waise, tujhe tech se related kuch aur puchna hai? I'm here to help!",thanks simran waise tujhe tech se related kuch aur puchna hai im here to help,positive,0.797
1004,19,Simran,"Hmmm, abhi ke liye kaafi hai. Aur waise bhi, main tujhse aur kuch discuss karna chahti hoon.",hmmm abhi ke liye kaafi hai aur waise bhi main tujhse aur kuch discuss karna chahti hoon,neutral,0.856
1004,20,Rohan,Oh really? Kya discuss karna chahti hai tu?,oh really kya discuss karna chahti hai tu,neutral,0.737
1004,21,Simran,"Ek baat keh deti hoon, jab se tune mujhe VR aur AI ke baare mein bataya hai, meri zindagi ekdum virtual hone lagi hai.",ek baat keh deti hoon jab se tune mujhe vr aur ai ke baare mein bataya hai meri zindagi ekdum virtual hone lagi hai,neutral,0.8
1004,22,Rohan,"Really? So, kya lagta hai tujhe, humara virtual moment ko real banane mein kuch madad kare?",really so kya lagta hai tujhe humara virtual moment ko real banane mein kuch madad kare,neutral,0.653
1004,23,Simran,"Hmm, shayad kuch help kar sakte hain. Waise, aaj raat mere saath dinner par chalenge?",hmm shayad kuch help kar sakte hain waise aaj raat mere saath dinner par chalenge,neutral,0.756
1004,24,Rohan,"Wow, that sounds perfect! I can't wait! Dinner ke baad aur bhi kuch romantic moments create karenge, virtual ya real, doesn't matter!",wow that sounds perfect i cant wait dinner ke baad aur bhi kuch romantic moments create karenge virtual ya real doesnt matter,positive,0.971
1004,25,Simran,"Sounds like a plan, Rohan! Abhi se excited ho rahi hoon! See you tonight!",sounds like a plan rohan abhi se excited ho rahi hoon see you tonight,positive,0.916
1004,26,Rohan,"Definitely, Simran! I'm looking forward to it too. See you tonight, beautiful!",definitely simran im looking forward to it too see you tonight beautiful,positive,0.991
1005,0,Rahul,Hey Priya! Lag raha hai ki tumhe street foods ki bahut yaad aa rahi hogi. Kaisa laga India ke galiyon ki khushboo aur taste?,hey priya lag raha hai ki tumhe street foods ki bahut yaad aa rahi hogi kaisa laga india ke galiyon ki khushboo aur taste,neutral,0.746
1005,1,Priya,Hey Rahul! Bilkul sahi kaha tumne. India ke street foods ka taste phir se yaad aa gaya. Waise tumhara favourite street food kaunsa hai?,hey rahul bilkul sahi kaha tumne india ke street foods ka taste phir se yaad aa gaya waise tumhara favourite street food kaunsa hai,neutral,0.772
1005,2,Rahul,"Abhi tak toh Mumbai ke vada pav aur pav bhaji se zyada kuch nahi mila hai mujhe. Vada pav ka toh swaad hi alag hota hai, spicy chutney ke saath.",abhi tak toh mumbai ke vada pav aur pav bhaji se zyada kuch nahi mila hai mujhe vada pav ka toh swaad hi alag hota hai spicy chutney ke saath,neutral,0.853
1005,3,Priya,"Haan, Mumbai ke vada pav ko koi takkar nahi de sakta. Lekin Delhi mein kele ke chips aur golgappe bhi ek dum bomb hote hai. Unki meethi chutney hi kya kehne!",haan mumbai ke vada pav ko koi takkar nahi de sakta lekin delhi mein kele ke chips aur golgappe bhi ek dum bomb hote hai unki meethi chutney hi kya kehne,neutral,0.816
1005,4,Rahul,Delhi ke golgappe toh baat hi alag hai. Woh ek golgappa khaane ke baad zubaan ko space hi nahi dete. Aur aapka toh favourite street food kaunsa hai?,delhi ke golgappe toh baat hi alag hai woh ek golgappa khaane ke baad zubaan ko space hi nahi dete aur aapka toh favourite street food kaunsa hai,neutral,0.814
1005,5,Priya,Mera favourite toh Ahmedabad ke khaman dhokle hai. Unki spongy texture aur teekhe tadke ne mujhe unki deewani bana diya hai. Ek bite lete hi dil khush ho jaata hai.,mera favourite toh ahmedabad ke khaman dhokle hai unki spongy texture aur teekhe tadke ne mujhe unki deewani bana diya hai ek bite lete hi dil khush ho jaata hai,neutral,0.775
1005,6,Rahul,"Wow, Ahmedabad ke khaman dhokle ke baare mein toh kafi suna hai. Agar kabhi waha jaao, toh zaroor try karunga. Par abhi romantic moment banaye, kya tum mujhe khaman dhokle try karake khush karogi?",wow ahmedabad ke khaman dhokle ke baare mein toh kafi suna hai agar kabhi waha jaao toh zaroor try karunga par abhi romantic moment banaye kya tum mujhe khaman dhokle try karake khush karogi,neutral,0.741
